Report date,Well ,Project,Mid Night Depth (ft),Comments,Formation,Spud date,Avg. ROP (ft/hr),Flow rate (gpm),Min. RPM (rpm),Max. RPM (rpm),Max. WOB (kip),Min. WOB (kip),TFA (in²)
1/10/2019,BB-1443,BAB,"15,178.00","[R-1]:DISCUSSED :LSR:HOT WORK,SP²R4, 100% HSE, HSE OBSERVATION REPORTING. [R-2]: ALTERNATE PARAMETERS TO CONTROL DRILLING TORQUE. TAKE SURVEY EVERY STAND DRILLED. REAM EVERY STAND . [R-3]: DYNAMIC DOWNHOLE  LOSSES 18-20 BBL/HR. *CONCENTRATION OF LCM (CaCO3) IN MUD = 10 PPB. LUBRICANT - 2% [R-4]: FROM 15168 FT ROP  DECREASE FROM 30 -45 FT/HR TO 8-12 FT/HR. HIGH VIBRATIONS ON SURFACE AND ERRATIC TORQUE 11-14 KLBS-FT.CONTROL PARAMETERS TO REDUCE VIBRATIONS AND DRILLING TORQUE. [R-5]: CHECKED UP/DOWN WEIGHT BEFORE AND AFTER STRING STATIONERY FOR 3 MINS. CHECKED TORQUE BEFORE AND AFTER STRING STATIONERY FOR 3 MINS    NEXT LOCATION PAD-117(BB-1439 SLOT-3)  * LOCATION PREPARATION - 100 %\t\t\t\t\t\t  * STACK THE LOCATON-GEOMATICS HO RECEIVED  * LOCATION HANDOVER-BFS HO RECEIVED.\t  * REQUEST HAS BEEN SENT TO PREPARE BB-1439 ON 4-07-2019, ID#30361\t\t\t  * FLOW LINE HANDOVER RECEIVED ON 02.09.2019  * CELLAR INSTALLED ON 02.09.2019. GEOMATICS CONFIRMED FLOWLINE ORIENTATION 20/09/2019. *  CONDUCTOR INSTALLED.  2ND NEXT LOCATION PAD-117(BB-1071 SLOT-6)  * LOCATION PREPARATION-95 %. RIG MOVE ROAD - 20%  * STACK THE LOCATON-GEOMATICS HO RECEIVED  * LOCATION HANDOVER-BFS HO RECEIVED.  * REQUEST HAS BEEN SENT TO PREPARE BB-1071 ON 4-07-2019, ID#30362  * FLOW LINE HANDOVER RECEIVED  * CELLAR INSTALLED ON 19/09/2019. GEOMATICS CONFIRMED CELLAR ORIENTATION 20-09-2019  * REQUEST HAS BEEN SENT TO PREPARE BB-1071 MOVING ROAD ON 01-10-2019, ID#33177.  3RD NEXT LOCATION BB-1347 * LOCATION PREPARATION-0 %. RIG MOVE ROAD - 0%  * STACK THE LOCATON-GEOMATICS HO RECEIVED ON 28-09-2019  * LOCATON HO RECEIVED ON 30-09-2019  * REQUEST HAS BEEN SENT TO PREPARE BB-1347 LOCATION ON 01-10-2019, ID#33173.  ",THAMAMA SUBZONE AIU,19/08/2019 4:00:00 PM,20.2,270,110,130,10,5,0.464
1/10/2019,BB-1458,BAB,"1,504.00","[R-1]: SP²R3,LSR: HOT WORK, 100% HSE, HSE OBSERVATION, REPORTING.\t\t [R-2]:  TOP OF DAMMAM=1434'.\t\t [R-2]:  COMBINED H2S DRILL ASSISTED BY DOM AND DTL. HIGHLIGHTS, LOWLIGHTS. COLLECTED FEEDBACK. PAD-113 DRILLS PLAN, IN PROGRESS.\t\t BUILDING SECONDARY RIG ENTRANCE, IN PROGRESS. CONTRACTED BY SAARI.\t\t \t\t NEXT LOCATION: BB-1284\t\t GEOMATICS HANDOVER: PENDING.\t\t BFS LOCATION HO: PENDING.\t\t BFS MOVING ROAD HO: PENDING.\t\t \t\t 2ND NEXT LOCATION - TBD: \t\t ",MIOCENE CLASTICS,28/05/2019 5:00:00 AM,40.9,800,70,110,35,30,0.785
2/10/2019,BB-1443,BAB,"15,597.00","[R-1]:DISCUSSED :LSR: WORK AUTHORIZATION,SP²R4, LIFTING OPERATIONS [R-2]: CONDUCT KICK DRILL WHILE DRILLING - GOOD RESPONSE FROM CREW. [R-3]: BEFORE CONNECTION OFF BOTTOM TORQUE =11-13 KFT-LBS ; ROTATING WEIGHT = 205-210 KLBS; PICK UP WEIGHT ( PUMPS ON) = 300-320 KLBS. DYNAMIC DOWNHOLE  LOSSES 15-25 BBL/HR. *CONCENTRATION OF LCM (CaCO3) IN MUD = 10 PPB. LUBRICANT - 2% [R-4]: FROM 15168 FT ROP  DECREASE FROM 30 -45 FT/HR TO 8-12 FT/HR. FROM 15272FT ROP GRADUALLY INCREASE BACK TO 30-40FT/H [R-5]: SCR AT 15322FT: MUD PUMP#1 20SPM-510PSI; 30SPM - 930PSI; MUD PUMP#2 20SPM-500PSI; 30SPM - 840PSI;  NEXT LOCATION PAD-117(BB-1439 SLOT-3) * LOCATION PREPARATION-100 %.  * STACK THE LOCATON-GEOMATICS HO RECEIVED  * LOCATION HANDOVER-BFS HO RECEIVED.\t\t\t\t\t  * REQUEST HAS BEEN SENT TO PREPARE BB-1439 ON 4-07-2019, ID#30361  * FLOW LINE HANDOVER RECEIVED ON 02.09.2019  * CELLAR INSTALLED ON 02.09.2019. GEOMATICS CONFIRMED FLOWLINE ORIENTATION  *  CONDUCTOR INSTALLED.  * REQUEST SENT TO SUPPLY GATCH TO PREPARE BB-1439 LOCATION FOR RIG SUBSTRUCTURE ON 02-10-2019, ID#33181 \t\t\t\t\t\t\t\t\t\t\t\t\t\t 2ND NEXT LOCATION PAD-117(BB-1071 SLOT-6)  * LOCATION PREPARATION-95 %. RIG MOVE ROAD - 20%\t\t\t\t  * STACK THE LOCATON-GEOMATICS HO RECEIVED\t\t  * LOCATION HANDOVER-BFS HO RECEIVED\t\t\t\t  * REQUEST HAS BEEN SENT TO PREPARE BB-1071 ON 4-07-2019, ID#30362\t\t  * FLOW LINE HANDOVER RECEIVED  * CELLAR INSTALLED ON 19/09/2019. GEOMATICS CONFIRMED CELLAR ORIENTATION * REQUEST SENT TO PREPARE BB-1071 MOVING ROAD ON 02-10-2019, ID#33182 \t 3RD NEXT LOCATION BB-1347 \t * LOCATION PREPARATION-0 %. RIG MOVE ROAD - 0%  * STACK THE LOCATON-GEOMATICS HO RECEIVED ON 28-09-2019  * LOCATON HO RECEIVED ON 30-09-2019  * REQUEST SENT TO PREPARE BB-1347 LOCATION ON 02-10-2019, ID#33183",THAMAMA SUBZONE AIU,19/08/2019 4:00:00 PM,20.4,270,100,120,15,10,0.464
3/10/2019,BB-1371,BAB,"9,910.00","R-1:- DISCUSSED THE FOLLOWING: - SP2R5 LSR - CONFINED SPACE. - PTWS - CONFINED SPACE ENTRY PERMIT. R-2:- SECURE THE WELL IN 2 MINS. GOOD RESPONSE FROM CREW. HSE: DISCUSSED AD-106 ELEVATOR INCIDENT WITH BOTH CREW  *** SYSTEM LOADED BY 20 PPB RE-INFORCEMENT MATERIAL PERIOR ENTERING RESERVOIR.  **NEXT LOCATION: PAD-104 :-(BB-1402, 1421, 1426, 1434, 1460) - HANDOVER LOCATION STACK F/GEOMATICS (RECEIVED ON 04-09-2019) - HANDOVER LOCATION F/BFS (RECEIVED ON 04-09-2019) - LOCATION PREPARATION REQUESTED TO BB13 (EDL #32939 / 04-09-2019) - T.O ISSUED FOR PREPARATION TO MBH (92496642) - RIG MOVE ROAD HANDED OVER FROM FS ON 20.09.2019 - MBH START THE PREPARATION BY TWO D-8 ON 24.09.2019 *** WORKING WITH 3 D-8 W.E.F 1ST OCT 2019",THAMAMA SZ B IVL,13/09/2019 9:00:00 PM,60.7,601.9,90,120,38,30,0.902
15/09/2019,BB-1373,BAB,"5,013.00","R-1: SP2R6 LSR SAFE MECHANICAL LIFTING PTWS HOT WORK PERMIT / MECHANICAL / ELECTRICAL ISOLATION PERMIT. R-2: DISCUSSED DRILLING HSE PERFORMANCE (YTD). DISCUSSED THE INCIDENT HAPPENED IN AD-21 AND OTHER INCIDENTS HAPPENED IN 2019. R-3: STARTED AERATED DRILLING WITH 650 GPM, 250 CFM AIR. TOTAL LOSSES @ 4979'. INCREASE AIR TO 600 CFM GRADUALLY, NO RETURN.  ** REAL TIME DATA MONITORING - THE DATA DATA CURVES DOES NOT HAVE NUMERIC VALUES FOR CHECKING RIG LOGGING SYSTEM NOT CLEAR. DIFFICULTIES IN OBTAINING BASIC PARAMETERS WHAT CAN LEAD TO POTENTIAL PROBLEMS IN PROPER WELL SUPERVISION. GW-75 DATA MONITORING SYSTEM NEED TO BE CHANGED.  **NEXT LOCATION  BB-1138           - VISIT NEW LOCATION ON 14/09/19 WITH RM, GEOMATICS AND FS. LOCATION NOT HANDOVER AS WE CAN'T SPUD THE RIG DUE TO BB-1330 FACILITIES  **2NDNEXT LOCATION BB-243              - WAITING FOR THE PROGRAM SO THAT WE CAN ARRANGE FOR HANDOVER  ",SIMSIMA F'MTN,9/9/2019 1:00,91.5,650,60,80,30,15,1.037
17/09/2019,BB-1373,BAB,"5,688.00","R-1: SP2R8 LSR DRIVING 100%HSE HSE OBSERVATION REPORTING.  ** REAL TIME DATA MONITORING - THE DATA DATA CURVES DOES NOT HAVE NUMERIC VALUES FOR CHECKING RIG LOGGING SYSTEM NOT CLEAR. DIFFICULTIES IN OBTAINING BASIC PARAMETERS WHAT CAN LEAD TO POTENTIAL PROBLEMS IN PROPER WELL SUPERVISION. GW-75 DATA MONITORING SYSTEM NEED TO BE CHANGED.  **NEXT LOCATION  BB-1138           - VISIT NEW LOCATION ON 14/09/19 WITH RM, GEOMATICS AND FS. LOCATION NOT HANDOVER AS WE CAN'T SPUD THE RIG DUE TO BB-1330 FACILITIES.  **2NDNEXT LOCATION BB-243              - WAITING FOR THE PROGRAM SO THAT WE CAN ARRANGE FOR HANDOVER.",SIMSIMA F'MTN,9/9/2019 1:00,71.8,650,60,80,30,15,1.065
29/09/2019,BB-1336,BAB,"3,856.00","R1: DISCUSS DAILY ACTIVITY, LSR: HOT WORK, SPPR2. - LOSSES: 10 BBLS/HR -TOTAL MUD: 1800 BBLS. - LOCATION WATER: 1600 BBLS. - FRESH WATER: 500 BBLS. - FORMATION DRILLED: LIMESTONE. .  NEXT WELL:- BB1349, 2ND NEXT WELL:- BB1343 - INSTALLED 18 5/8"" CONDUCTOR CASING & CEMENTED FOR BB-1349 AND BB-1343.  3RD AND 4TH NEXT WELLS. BB-1419, BB-1422 [RDS - 1] - WAITING FOR ADNOC DRILLING TO CONFIRM LOCATION PREPARATION/RIG MOVE ROAD. - VISIT RIG MOVE ROAD WITH BFS ON 27/09/2019. - LOCATION HANDOVER RECIEVED FROM BB FIELD SERVICES. - RECEIVED RIG MOVE HANDOVER FROM BAB FIELD SERVICES. (BB-1343 TO BB1419).",UMM ER RADHUMA F'MTN,20/09/2019 6:00:00 PM,69,600,55,80,25,10,0.902
30/09/2019,BB-1373,BAB,"8,867.00",R-1: SP2R3 LSR WORK AUTHORIZATION AREA MANAGER CHECKLISTS / JOB SUPERVISION. R-2: GOOD RESPONSE FROM CREW.   ** REAL TIME DATA MONITORING - THE DATA DATA CURVES DOES NOT HAVE NUMERIC VALUES FOR CHECKING RIG LOGGING SYSTEM NOT CLEAR. DIFFICULTIES IN OBTAINING BASIC PARAMETERS WHAT CAN LEAD TO POTENTIAL PROBLEMS IN PROPER WELL SUPERVISION. GW-75 DATA MONITORING SYSTEM NEED TO BE CHANGED.  **NEXT LOCATION  BB-1138           - LOCATION STACKED. RECEIVED GEOMETICS HANDOVER ON 29.09.19 -LOCATION PREPARATION REQUEST HAS BEEN SENT ALREADY REQ#33168 - WAITING FOR  MOVING ROAD HANDOVER FROM FS  **2NDNEXT LOCATION BB-243              - RADIO MESSAGE SENT TO PE/FS FOR HANDOVER ON 18.09.19,BAB MEMBER,9/9/2019 1:00,57.5,550,60,120,30,15,0.811
10/10/2019,BB-1367,BAB,"13,965.00","R-1 LINE OF FIRE - PTWS: (COLD WORK PERMIT) R-2  25-50 KLB, 100-130 RPM, 270-280 GPM, 2200-2450 PSI, 10-12 TQ. R-3 - WELL SHUT IN TIMING = 1 MIN 40 SEC  << NEXT WELL BB-1325>> • CONSTRUCTION PROGRESS: LOCATION: 100%; RMR: 80%; Entrance 98 %.  • LOCATION PREPARATION: BAB-13 ; EDL: #33131 (26/09/2019). AL GHAYOUM T/O 92498127: • RMR PREPARATION: BAB-13; EDL #33145 (28/09/2019). • AL GHAYOUM T/O 92498375 (ISSUED 29/09/2019).  • LOCATION STACK: 25/09/2019; CELLAR ORIENTATION: 225 deg. • FIELD SERVICE HANDOVER: LOCATION (26/09/2019); RMR (28/09/2019) • GL ACCOUNT: YES 1-11D25-4516-1131-2041-71-11043 • CELLAR installed and confirmed by GEOMATICS. AlMour Driving Conductor pipe (progress 20%).  * CICPA PERMISSION GATE #19 requested EDL: #33265  << PAD-125>> • Proposal agreed with ADNOC DRILLING. Well Sequences Slot #6 => Slot #2 => Slot # 10 => Slot # 7.  << NEXT WELL BB-1547>> • CONSTRUCTION PROGRESS: LOCATION: 0%; RMR: 0%  • LOCATION PREPARATION: BAB-13 ; EDL: #33162 (30/09/2019). T/O ISSUED 92498718 FOR ARAB CENTER. Contractor estimated location prep (waiting for response, Contractor did not reply)  • RMR PREPARATION: BAB-13; EDL #33163 (30/09/2019). BB-13 Location Foreman estimated mov. road. TO not issued yet. • LOCATION STACK: 28/09/2019; CELLAR ORIENTATION: Requested to town. • FIELD SERVICE HANDOVER: LOCATION (30/09/2019); RMR (30/09/2019) • GL ACCOUNT: YES 1-11F47-4516-0692-2003-71-15461  << NEXT WELL BB-1447>> • RADIO MESSAGE SENT TO GEOMATICS AND BFS TO STACK AND HANDOVER LOCATION. • GEOMATICS, BFS, RM COORDINATED TO HANDOVER LOCATION BY 11-10-2019.",THAMAMA SUBZONE AIII,18/09/2019 6:00:00 PM,95.6,280,100,130,50,25,0.451
12/10/2019,BB-1515,BAB,"10,650.00","R-1:- 30 HSE OBSERVATIONS, 8 BSA.         * DISCUSSED LSR:- ""WORK AUTHORIZATION"".         * DISCUSSED:-""BANNED ITEMS/COLOR CODING"". R-2: HOLE IN GOOD CONDITION R-3: OBSERVED WELL @ 95/8"" SHOE - STATIC  OTHER HSE ACTIVITIES - CALL BACK SYSTEM BET DRILER & DM NOT WORKING - RECENTLY MANY CREW PROMOTED & REPLACED BY GREEN HANDS - RESTABOUTS: DAY: 4 G. HANDS+1 G. HAT/7. NIGHT: 1 G. HAND+ 1 G. HAT/3 - FLOORMANS: DAY: 2 G. HATS/4        * AMBULANCE ON LOC. - 00:00 HRS  - 24:00 HRS.  TWO DRIVERS  NEXT LOCATION BB-1510 CELLAR INSTALLED & CONFIRMED BY GEODETIC. WAITING FOR AL MUR TO RUN CONDUCTOR PIPE * RIG MOVE ROUTE REQUIRE NO PREPARATION      - EXTRA CRANE ON NEW LOCATION BB-1510\t\t\t\t\t\t\t\t\t ",THAMAMA ZONE F,26/09/2019 11:00:00 PM,122,480,100,120,30,20,0.902
13/10/2019,BB-1367,BAB,"15,643.00","R-1 SAFE MECHANICAL LIFTING - PTWS: HOT WORK PERMIT/MECHANICAL/ELECTRICAL ISOLATION PERMIT R-2 PULLED 5 STANDS AND CIRC. 6 BOTTOMS UP.  R-3 FLOW CHECK EVERY 3000'.  R-4  - BKREAMED TIGHT HOLE: 13810 - 13655;  13615 - 13500 & 12520 - 12490 FT - AT 13925', 13655' & 13320' ATTEMPTED TO PUMP OUT, NO SUCCESS. OBS. OVP 30 Klb.  DYNAMIC LOSSES: 10-12 BBL. • NEXT WELL BB-1325: CONSTRUCTION PROGRESS: LOCATION: 100%; RMR: 90%; Entrance 99 %  CONTRACTOR AL GHAYOUM / CELLAR INSTALLED AND CEMENTED.  • NEXT WELL BB-1547: CONSTRUCTION PROGRESS: LOCATION: 0%; RMR: 0%  CONTRACTOR ARAB CENTER ESTIMATED LOCATION.  RMR PREPARATION: BAB-13; EDL #33163 (30/09/2019). TO NOT ISSUED. • NEXT WELL BB-1447: LOCATION PREPARATION: BAB-13 ; EDL: #33280 (13/10/2019) / LOCATION STACK: 13/10/2019; FIELD SERVICE HANDOVER: LOCATION (13/10/2019) / GL ACCOUNT NOT AVAILABLE  ",THAMAMA SUBZONE AIII,18/09/2019 6:00:00 PM,0,,,,,,0.451
14/10/2019,BB-1367,BAB,"15,643.00",R-1 TOXIC GAS - AREA MANAGER CHECKLIST  • NEXT WELL BB-1325: CONSTRUCTION PROGRESS: LOCATION: 100%; RMR: 98%; Entrance 100 %. TODAY ELEC. CROSSING WIDEN TO 65 FT. GATCH SPREADING (50%). CONTRACTOR AL GHAYOUM. CELLAR INSTALLED AND CONDUCTOR PIPE CEMENTED.   • 2ND NEXT WELL BB-1547: CONSTRUCTION PROGRESS: LOCATION: 0%; RMR: 0%; CONTRACTOR ARAB CENTER ESTIMATED LOCATION. RMR PREPARATION: BAB-13; EDL #33163 (30/09/2019). TO NOT ISSUED.  • 3RD NEXT WELL BB-1447: LOCATION PREPARATION: BAB-13; EDL: #33280 (13/10/2019) / LOCATION STACK: 13/10/2019; COORDINATED WITH BB-13 TO ESTIMATE LOC. PREP. / FIELD SERVICE HANDOVER: LOCATION (13/10/2019) / GL ACCOUNT 1-11E47-4516-0622-2041-71-16K18.,THAMAMA SUBZONE AIII,18/09/2019 6:00:00 PM,0,,,,,,0.451
14/10/2019,BB-1367,BAB,"15,643.00",R-1 TOXIC GAS - AREA MANAGER CHECKLIST  • NEXT WELL BB-1325: CONSTRUCTION PROGRESS: LOCATION: 100%; RMR: 98%; Entrance 100 %. TODAY ELEC. CROSSING WIDEN TO 65 FT. GATCH SPREADING (50%). CONTRACTOR AL GHAYOUM. CELLAR INSTALLED AND CONDUCTOR PIPE CEMENTED.   • 2ND NEXT WELL BB-1547: CONSTRUCTION PROGRESS: LOCATION: 0%; RMR: 0%; CONTRACTOR ARAB CENTER ESTIMATED LOCATION. RMR PREPARATION: BAB-13; EDL #33163 (30/09/2019). TO NOT ISSUED.  • 3RD NEXT WELL BB-1447: LOCATION PREPARATION: BAB-13; EDL: #33280 (13/10/2019) / LOCATION STACK: 13/10/2019; COORDINATED WITH BB-13 TO ESTIMATE LOC. PREP. / FIELD SERVICE HANDOVER: LOCATION (13/10/2019) / GL ACCOUNT 1-11E47-4516-0622-2041-71-16K18.,THAMAMA SUBZONE AIII,18/09/2019 6:00:00 PM,0,,,,,,2.356
14/10/2019,BB-1232,BAB,"9,587.00","R-1: DISCUSSED SP2R 7, LSR - TOXIC GAS, AREA MANAGER CHECKLISTS / JOB SUPERVISION. R-2: 1) 13 5/8"" X 10 K ANNULAR BOP TESTED VS FOSV & HCR (KILL/CHOKE LINES) BY 300 PSI/5 MIN & 5000 PSI/10 MIN -OK; 2) 13 5/8""X10 K UPPER BOP RAM VS GREY VALVE (IBOP) & MANUAL (KILL/CHOKE VALVES) BY 300 PSI/5 MIN & 5000 PSI/10 MIN -OK; 3) 13 5/8""X10 K UPPER BOP RAM VS TDS IBOP VS KILL/CHOKE LINES (AGAINST CHOKE MANIFOLD MASTER VALVE & LOW TORQUE ON KILL LINE) BY 300 PSI/5 MIN & 5000 PSI/10 MIN -OK; 4) 13 5/8""X10 K UPPER BOP RAM VS FOSV VS VALVES #1,3,6,8,10,23,24,25,26,13,27 BY 300 PSI/5 MIN & 5000 PSI/10 MIN -OK; 5) 13 5/8""X10 K UPPER BOP RAM VS FOSV VS VALVES #4, 9, 11, 12, 13, 14 BY 300 PSI/5 MIN & 5000 PSI/10 MIN -OK; 6) 13 5/8""X10 K LOWER BOP RAM VS FOSV BY 300 PSI/5 MIN & 5000 PSI/10 MIN -OK; 7) 13 5/8""X10 K SHEAR BOP RAM VS NRV VS CHOKE MANIFOLD VALVES # 15, 16, 17, 18, 20, 21, 25 BY 300 PSI/5 MIN & 5000 PSI/10 MIN -OK; 8) 13 5/8""X10 K SHEAR BOP RAM VS HCR (KILL LINE) VS CHOKE MANIFOLD VALVES #19, 20 BY 300 PSI/5 MIN & 5000 PSI/10 MIN -OK. ",BAB MEMBER DENSE,9/8/2019 1:00,0,,,,,,
15/10/2019,BB-1232,BAB,"9,593.00","R-1: DISCUSSED SP2R 8, LSR - DRIVING, 100% HSE - HSE OBSERVATION REPORTING. R-2: FOUND GOOD RESPONSE FROM FIRE FIGHTING TEAM AND DRILLING CREW. R-3: DRLG.PARAMETERS - WOB =12 -15 KLBS; FR =250 GPM/ SPP =1140 PSI; TDS =120 RPM/ TQ =2800 - 4000 FT-LB*F; AVG.ROP =5 FT/HR. ",BAB MEMBER DENSE,9/8/2019 1:00,6,250.8,120,120,15,12,
21/03/2019,BB-1290,BAB,"10,073.00",R-1: DISCUSSED PTW MAN RIDING (JSA + CHECKLIST) & SPPR# 5 & LSR SAFE MECHANICAL LIFTING R-2 APPROVED NEW PLAN FOR LANDING POINT 26 FT SHALLOWER AS PER GEOLOGIST REQUEST.,DEN LST B/ THAM Z H,4/3/2019 9:00,38.6,581.9,120,120,30,20,0.902
30/03/2019,BB-1383,BAB,"10,547.00","[R-1]\tLSR (WORKING AT HEIGHT), SP2R#5 , HAZARD IDENTIFICATION [R-2]\tNOT DYNAMIC LOSSES OBSERVED [R-3]\tFOLLOWING ADNOC ONSHORE GEOLOGIST AND BAKER RNS TEAM INSTRUCTIONS [R-4]\tHOLE IN GOOD CONDITION [R-5]\tOBSERVED WELL @ 7"" LINER SHOE. STATIC [R-6]\tPRECAUTIONARY WASH DOWN LAST TWO STDS DRILLED  **RIGSENSE TEMPORALLY REPAIRED. SYSTEM NOT COMPATIBLE WITH NEW PCI ADAPTER **AIR LOOP PACKAGE INSTALLED AS PER SSSP **WATER WELLS PRODUCTION: 20 BPH  NEXT LOCATIONS\t\t \tBB-1538\t95% READY \tLOCATION PREPARATION STARTED ON 17/03/2019. PROGRESS AFECTED BY WEATHER CONDITIONS.\t \tPENDING CELLAR + CONDUCTOR + SLS INSTALLATION\t \t\t \tBB-1380 \t0% READY \tLOCATION HANDOVER FROM GEOMATICS  ON 140219\t \tBFS HANDOVER ON 040319\t \tBFS RIG MOVE ROAD HANDOVER RECEIVED ON 22/03/2019\t \tADNOC DRILLING CONFIRMED LOCATION PREPARATION ON 27/03/2019\t",THAMAMA ZONE A,4/3/2019 12:00,73.4,290.9,120,120,20,10,0.464
31/03/2019,BB-1524 ,BAB,"17,580.00","R1: DISCUSSED LSR # 04 TOXIC GAS - FOLLOW THE RULES FOR WORKING IN TOXIC GAS ENVIRONMENTS  & SP2R7 - USE RE-ENFORCEMENT MATERIALS FOR THE HIGH DIFFERENTIAL PRESSURE ZONES R2: GOOD RESPONSE FROM THE CREW R3: WOB = 10-20 KIPS. 300 GPM @ 3000-3200 PSI. 130 RPM @ 4-14 KFT-LBS. AVG ROP = 77 FT/HR. R4: WOB = 10-20 KIPS. 300 GPM @ 3000-3500 PSI. 130 RPM @ 4-14 KFT-LBS. AVG ROP = 62.4 FT/HR. R5: WASH UP & REAM DOWN 2X DUE TO HIGH ECD, DOWNLINK ATK AS PER DD. SURVEY EVERY STAND AFTER CONNECTION. DRILL AS PER RNS GEOSTEERING AND G & G. R6: CIRCULATE HOLE CLEAN DUE TO ECD INCREASE TO 12.4 PPG EMW, AFTER CIRCULATION ECD 11.9 PPG EMW.  NEXT LOCATION STATUS: 1ST NEXT LOCATION BB-1532: 4EA D8 ARE WORKING ON LOCATION, PROGRESS 40%. 2ND NEXT LOCATION BB-1495: REQUIRE LOCATION SURVEY, STACKING AND HANDOVER DOCUMENT FROM FIELD SERVICE & GEOMATIC. 3RD NEXT LOCATION HPIP-094: WAITING  FOR SURFACE LOCATION COORDINATE CONFIRMATION FROM GEOMATIC & BMP.",THAMAMA ZONE G,3/3/2019 22:00,62.4,,,,,,0.464
5/4/2019,BB-1368,BAB,"6,200.00","[R1] WORK AUTHORIZATION\t\t\t\t\t\t\t\t ""NOTE: \t\t\t\t\t\t\t NEXT LOCATION BB1461 VISITED W/ RM AND LOCATION PREPARATION TEAM (BB-1149 TO BB-1461) 120m\t\t\t\t\t\t\t\t BB1461 GEO HO READY / RIG MOVE HO READY / LOCATION HO READY\t\t\t\t\t\t\t\t NEXT LOCATIONS ARE 1544, 1376 ; GEO WELL LOCATION HANDOVER : READY;  FS HO AND RIG MOVE HANDOVER  : REMAINING .\t\t\t\t\t\t\t\t ",FIQA F'MTN,29/03/2019 3:00:00 AM,54.1,700,85,85,25,20,1.037
7/4/2019,BB-1368,BAB,"7,280.00","[R1]  ENERGY ISOLATION ""NOTE: \t\t\t\t\t\t\t\t NEXT LOCATION BB1461 VISITED W/ RM AND LOCATION PREPARATION TEAM (BB-1149 TO BB-1461) 120m\t\t\t\t\t\t\t\t BB1461 GEO HO READY / RIG MOVE HO READY / LOCATION HO READY\t\t\t\t\t\t\t\t NEXT LOCATIONS ARE 1544, 1376 ; GEO WELL LOCATION HANDOVER : READY;  FS HO AND RIG MOVE HANDOVER  : REMAINING .\t\t\t\t\t\t\t\t ",SHILAIF F'MTN,29/03/2019 3:00:00 AM,44.4,401.3,85,90,20,15,1.037
12/4/2019,BB-1368,BAB,"9,445.00","R-1: DRIVING ""NOTE:\t\t\t\t\t\t\t\t NEXT LOCATION BB1461 LOCATION PREPARATION STARTED ON 12.04.2019, (BB-1149 TO BB-1461) 120m\t\t\t\t\t\t\t\t BB1461 GEO HO READY / RIG MOVE HO READY / LOCATION HO READY\t\t\t\t\t\t\t\t NEXT LOCATIONS ARE 1544 ; GEO WELL LOCATION HANDOVER : READY;  FS HO AND RIG MOVE HANDOVER  : REMAINING . , NEXT TO NEXT WELL 1376 HAS BEEN CANCELLED.\t\t\t\t\t\t\t\t ",MAUDDUD F'MTN,29/03/2019 3:00:00 AM,54.9,601.9,110,105,30,25,0.902
20/04/2019,BB-1368,BAB,"15,180.00","[R1] SAFE MECHANICAL LIFTING\t\t\t\t\t\t\t\t [R2] GOOD RESPONSE FROM CREW [R3] START IN THA-ZONE AIL WITH / GPM 310, WOB 15-18 , RPM 125 / CHECK EVERY 15 MIN MUD IN AND OUT, REPORT ANY LOSSES (DYNAMIC LOSSES= 0 / STATIC= 0)\t\t\t\t\t\t\t\t STICK AND SLIP 5-6 OUT OF 7 ADD LUB / TORQ 9-13 *+/-14 FT-LBS* STEADY SOME POINT (PICK UP W. MORE THAN 50 WASH UP REAM DOWN X2 ) BB1461:LOCATION PREPARATION COMPLETED. INSTALLED CELLAR. ALMURR IN PROGRESS TO RUN CONDUCTOR  SSP FOR BB1461 - FOR COORDINATION MEETING TO BE ARRANGE BEFORE RIG MOVE  GATE PASS REQUIRED(RQ# 28549) /  NEARBY ACTIVITY (REQUIRED# 28550)  FOR BB1461 , 1500 M3 GATCH REQUIRED (REQUEST # 28561)\t\t\t\t\t\t\t\t BB1544:SECOND NEXT LOCATION : GEO WELL LOCATION HANDOVER : READY;  FS location HANDOVER  :  READY  / Rig move pending ** FS WILL CHECK AND GIVE US FEED BACK ON NEXT SUNDAY 21.4.2019 **\t\t\t\t\t\t\t\t ADNOC DRILLING REJECT LOCATION PREPARATION BB1544 - (E-DL LOCATION PREPARATION RQ# 28562 ) + (WW RQ# 28563)\t\t\t\t\t\t\t\t BAB 13 LOCATION TEAM WAITING FOR GL ACCOUNT \t\t\t\t\t\t\t\t BB1283 handover been revised as per FS request ",THAMAMA ZONE A,29/03/2019 3:00:00 AM,77.1,301,120,120,20,15,0.464
